477543752454512643	neutral
478988343792132097	positive
477154469969682432	positive
478925106006089729	positive
478644938675322880	positive
477760960456065025	positive
477509360717815810	neutral
478231523175710720	neutral
477183954382880768	positive
476055282695823361	positive
477509782870298625	positive
477179064709419009	negative
477537676212834304	positive
477934705594363906	positive
478261473852923904	negative
477157776813461504	negative
477160271924850689	negative
477581171225026561	positive
477543804355248128	positive
478364681078198272	positive
477229470844076032	positive
477533181814800385	neutral
477552992481058817	negative
477163438498930688	positive
478230571445784576	neutral
477537074979958785	positive
477935255501152256	positive
478287470539603968	positive
477106127541260288	positive
478967708151586816	neutral
477936484373508096	positive
478613417758957569	positive
477537612522323968	positive
477531779575078912	positive
477033915148816385	positive
477537412693131264	positive
477933108164308992	positive
477945929086304257	positive
477495936650727424	neutral
477443181454163969	positive
478995520640540672	negative
477957530082373632	positive
477903967687806976	positive
478606466900033536	positive
477494940340326400	positive
477137151361290240	positive
477581359104274434	positive
478387090837618688	positive
477456322728714240	negative
477934893222363136	positive
476702818985054208	positive
477138070127378432	positive
477549675948437504	negative
477540753171042305	neutral
477906805712908288	positive
477549033997606912	neutral
478259408007618560	negative
477537503247728640	neutral
477179030379454465	positive
478009827256709120	positive
477135100539183104	positive
477201863310196737	positive
477934521195970561	positive
477042825402777600	neutral
477553060555001857	negative
477535006139899905	neutral
477502165830090752	positive
478233607044341760	positive
478967130407600128	positive
477501600077205504	positive
477535569107746816	neutral
477549089047867393	positive
477904172835422208	negative
477539920370999296	positive
476468355361431553	positive
477532829711355904	positive
477044211464671232	negative
477183641378754561	positive
477184271879532544	positive
477529787607822336	positive
477906690692497408	neutral
477540357299662848	negative
477043805556711425	positive
477034096149807104	positive
477643538092400643	positive
477164168605216769	negative
478687893272023041	positive
477244094658277378	positive
478821381204090881	positive
477075703209668608	positive
478683228069306368	positive
478569459205296129	positive
477534973252370432	positive
477501306739761152	positive
477537638870953985	positive
477201846894080000	positive
477184360748417024	positive
477549567832260608	positive
477539987924086784	positive
477228764137418753	positive
477184610011340800	positive
477042598519922689	neutral
476061449702637569	positive
477540343035232256	positive
477441448762028032	positive
477537498218778624	positive
477154141639176192	positive
477163005365747712	positive
477959484804190208	positive
477208162630508544	positive
478217495837671424	positive
477134631020822528	positive
478570690174410752	positive
477537416580845568	positive
477537281729761280	positive
477537335928946689	positive
477578695969079296	neutral
477537723503611904	positive
478201808272515073	positive
477944772074565632	positive
477231453546086400	positive
477508553243369472	neutral
477944112327307265	neutral
477509134674567169	neutral
478687020290949120	positive
478994904563994624	negative
477537310905348096	positive
478013794954661888	positive
477130115609264128	positive
478699563533230080	positive
477869428663930880	positive
477183846619054080	neutral
476488963252047872	positive
477917177941852160	negative
477185040837656578	negative
478834930538274816	neutral
478221106965258240	positive
477492575595556864	positive
478233256165666816	positive
477934128709386240	positive
478614410865704961	positive
478036644021280768	neutral
478932101560283136	positive
477153368486727681	negative
477225143861641216	positive
477532473484517376	neutral
477498536758484992	negative
478645696526966784	positive
477471332545081344	neutral
478569205366018048	neutral
477500437848137728	negative
477864534817112064	positive
477588370827145217	positive
478994388719124480	positive
477184875225968640	positive
477549304090206208	positive
477108389814607872	positive
477493352317726721	positive
477240450563440640	neutral
477532904810364928	positive
477945914662072320	positive
478684948539654144	negative
477974655957868544	neutral
477917565323603968	positive
476504016709779456	positive
477553881124454400	positive
477238775815622656	positive
477108405187149824	positive
478687628682727425	positive
477537358284595200	positive
477637402609991680	positive
477243548085940224	positive
477549577839837185	positive
477932725081751552	positive
477512284479442944	positive
477533232993681410	negative
478923806376210433	positive
478685364631400448	positive
477537095737942017	positive
478010062846582786	positive
478262162306387968	negative
477535442997215232	negative
478924710659383296	positive
477936127899234304	positive
478686608762609665	positive
477107442988634112	positive
477946033641512960	positive
476036529677434880	negative
477976407487045632	positive
478926296999673856	positive
477232688781201408	negative
478614431325114368	positive
477510558959161344	positive
478614217130377217	positive
477531955680931840	positive
477161542455410688	positive
477836722261479426	negative
477462936773210112	positive
477541130905464832	positive
477553907380805632	negative
478923858385190913	positive
477553882944782337	positive
478990625246040064	positive
477160521310162944	positive
478600644128174080	positive
477161974896541696	negative
477553223558246400	positive
477162159626280960	positive
478687891787231234	positive
477863987976339456	positive
477179092110823424	positive
477179035467137025	positive
477534918549839872	positive
478989678126039041	positive
477227206188355584	positive
477549091531259904	positive
478645986110484481	positive
477956751275606016	positive
477532910749110272	positive
478602510316220417	positive
477543996743753729	positive
478687837668114433	positive
478660990964215811	negative
477022467295576064	negative
477153423109140480	positive
478928504269307904	positive
477543840619184128	positive
477533415168688128	positive
477162206216613888	neutral
477154666342805505	neutral
477447422486908928	neutral
476787704316059648	positive
478233664669884416	positive
477537365670383618	positive
477179062977576960	positive
476039730799579137	positive
477533541291819009	negative
477027931299250176	negative
478686250791350272	positive
478223256902987777	neutral
477137225574924288	positive
477532351845515265	positive
477509040680239104	positive
477581346764619776	neutral
477537341364764673	positive
477508366030209024	positive
478686899377164289	neutral
477208021240512513	neutral
477560385491316736	negative
477585348848267264	positive
477039585009364992	neutral
478313890972184576	positive
478196021655511040	positive
478608240284934144	positive
476790299344502784	positive
478994437356683264	positive
477501944056254464	positive
477537508234764288	positive
477240850645532672	neutral
477154381222010881	positive
478603402445086720	neutral
477037884424216576	positive
478835773643710464	positive
477864065008959488	positive
477945465020104705	positive
477943971956944896	positive
477837780702072832	positive
477945557043130368	positive
478995070922682368	positive
477036123760656384	neutral
477153273393451008	positive
478995028681838593	positive
478963984373018625	neutral
477934924796665856	negative
478348797333241857	positive
478660812110708737	negative
478989865955373056	negative
478686852447076352	positive
477360996219387904	positive
478972540527075328	neutral
477549451708731393	positive
477509758119723009	positive
477234898801942529	positive
478687613742632962	positive
477510880582574083	positive
477226899048263681	positive
477584148627206147	positive
477946102860492800	positive
478684347852005376	neutral
477863854136123392	positive
478987849681760258	positive
476497662821535744	positive
477553789202100224	negative
478686153395437568	positive
477533318221955072	neutral
478967093774524416	neutral
478683178891501568	positive
478205767867457537	positive
477537626769989632	positive
478198216958443520	positive
477494597912768512	positive
477473877866459137	positive
478211092251176962	positive
478259871734054913	positive
478973181651218433	positive
477043994409844736	negative
477154081170288640	positive
477834724887388160	positive
477108298001313792	positive
477537746559705088	neutral
478660427283324928	positive
476792718837153792	positive
477230923142803456	positive
477160450610573312	negative
478233231142436864	positive
477865608634048512	positive
478966928011046914	positive
477207622199021570	positive
477961195027431424	positive
476485210616627200	positive
477588751364145152	negative
478205126327681024	negative
477460263658991618	positive
478992278728761344	positive
476483862701539328	positive
478686067235631105	positive
477638890216751104	positive
477975970126000129	positive
477105726347673600	positive
477162420419719168	positive
477207770739904512	positive
477464247358603264	positive
477501707480743938	positive
477463705345482752	neutral
477440365939535872	neutral
477550013535375360	neutral
477512164916203520	positive
477229803725017088	positive
477179089581637633	positive
478569660766367744	positive
477183787378696192	positive
477762243061633024	negative
477353606166089728	positive
477201868318584832	positive
477208180305313792	positive
477493074398937088	neutral
477960481563762688	negative
477130720310083584	positive
477508850514272256	positive
477207838134374401	positive
478233520955850752	neutral
477160898059317248	positive
477870898528391168	neutral
478994975137734656	neutral
477017387003162624	positive
478661152856358912	positive
477917465540702208	neutral
477532895696146432	positive
477588346244325376	positive
478233403071135745	positive
477506854818697216	neutral
478929080885059585	positive
477537282233085952	positive
478613318773374977	positive
477474734888595457	neutral
478600819369992193	positive
478989318459904000	negative
477162868412932096	positive
477553991627603968	positive
477505075384811520	positive
477541068255543296	neutral
477943907578560513	positive
478285512000544769	positive
477207631996547075	neutral
478034214114557952	positive
478685876005126147	positive
477017331785560064	positive
478307830852636672	neutral
478225867924332545	positive
477208179835940864	positive
479003740234461184	positive
477207613621665792	positive
476468801949552640	neutral
478995330248110083	positive
477559906141470720	positive
478309059125190657	positive
478233106986860544	positive
477537577747369986	positive
477162119029620736	positive
477936577294114816	positive
478381455827947521	neutral
478231737688805377	positive
478375826325372928	neutral
477466389792694272	positive
477537248838049792	positive
477540464023711744	positive
477241259837624320	positive
477135862757883904	negative
477105210590892032	neutral
477550265004867584	neutral
478233744789094400	positive
478613742486585344	negative
478995256730341377	neutral
478022260033601536	positive
477580828029878272	positive
476484441854836736	positive
477153016832077825	positive
477105130714972160	neutral
477553611694555136	positive
477580409690415104	positive
477501053043093505	positive
478996415482699776	neutral
478261006171250688	neutral
477471210154905602	positive
477537265842143233	neutral
478686882587344896	positive
477535002222407680	positive
478933173338796032	positive
478989312826937344	negative
478085902376251393	positive
477529865776660480	positive
477023472976404480	positive
477508871036997632	positive
478233191489490944	positive
476792395518857216	negative
478967710525554688	neutral
478923060611776512	positive
477224359724351488	positive
477468398885277696	positive
477537580842762243	positive
477549088846938114	positive
477541655441330176	positive
477542172502552576	positive
478036713319563264	positive
478582787617062912	positive
477544212624191488	positive
477552756988055552	positive
478037715326234624	neutral
477537589915033603	positive
477536699086831616	positive
477529263298453505	negative
478683880929521664	neutral
477139191399055361	positive
478357119599534080	negative
477108723874553857	negative
477532813562892289	negative
477160562384973825	positive
477553785452371971	negative
478684227865571328	neutral
478262506067357696	positive
478231267700649985	neutral
478931066292420608	positive
477023104708116480	positive
476705855514349568	positive
478206991207518208	positive
477349659183030272	negative
477537413883904000	neutral
477504581795315712	positive
476499739320795138	positive
477537062317719552	positive
477534486906036224	negative
478262340790796288	positive
477494650798755840	positive
478686262384029696	positive
478661782022934528	positive
477184673261445120	positive
477104470736637952	positive
478993694759333888	positive
477530422063431680	positive
477160061295267840	positive
477159994526552064	positive
478233341335179264	positive
478233315007143936	positive
477133680469876737	positive
477549881385422848	negative
477509882799607808	negative
477945913919696896	positive
477360055608553472	positive
478988149574483969	positive
477946059264520193	positive
477154455436423168	negative
477161535098589185	positive
477580882417815552	negative
477917982669033472	positive
477588367970807808	positive
477499340198789120	negative
477837042550722560	positive
477131379734376448	positive
477493584938029056	positive
476794008141070336	positive
477533270490378240	neutral
477201762722398208	positive
477580610165547008	positive
477543547294715905	negative
479003806512852992	positive
477549354530910209	neutral
478312395316936705	positive
477934590686818304	positive
477532609270915072	neutral
477462903629430784	neutral
478045987018399746	positive
478685665110929409	positive
477537553982435330	positive
477559919579635712	positive
477033358220734464	positive
477462182557679616	positive
477549210544660480	positive
477134724000153600	positive
477207570214424577	positive
477579159120920577	negative
478011864467902464	positive
478612077905321984	positive
477500476393410560	positive
477230170751762433	negative
477537590506434561	positive
478973862932402177	negative
477585509007761408	negative
478660468731817985	positive
477454380346535936	positive
477529557562826752	negative
477561071390441474	positive
477103062935298050	positive
477541487152877568	positive
477541604996431873	positive
477533031314366464	positive
479003747692331008	neutral
478685770027261952	positive
478832073474846720	positive
478684632318480384	neutral
478052513917456385	positive
477537129690841088	positive
477017217675325440	negative
477580064771407872	positive
477152922678353921	positive
477107855514800128	neutral
478687626489110528	neutral
477038324767408128	positive
477469800835604480	positive
477543690714750977	positive
476048113829175296	neutral
476502332507951104	neutral
477508872857341952	positive
478598974580858880	negative
478966814685544448	positive
477905605399957506	neutral
476490821731377152	positive
477871957896343552	negative
478996139060887552	positive
477549224444583936	positive
477537179326242816	positive
478685676376838144	positive
477136819617021952	positive
477502533473013761	positive
477164272708251648	negative
477537499871731713	positive
477945966373666816	positive
477016315132387328	positive
477536810000973824	positive
477207513742716928	negative
477201712915021826	negative
477553460989026304	positive
477537156097777665	positive
477871844717260800	positive
477509933874020352	positive
477154533383360513	positive
478262778550304768	positive
478608914875838464	neutral
478610332709974016	positive
477495131831300096	positive
476793573782720512	positive
477549791312764928	neutral
478309763789238272	positive
477975051703422976	negative
477534420623056896	positive
477109139311951872	neutral
478370263412015104	positive
477493344898011136	positive
477537432687362049	positive
477533032359149568	positive
477496414763618304	positive
478966350988447744	positive
479003684819714049	positive
477642098598899712	positive
478963095726198784	positive
477535123513282560	negative
477495247102963712	negative
477530081322364928	neutral
477917395924054016	positive
477508336360095744	negative
477163606942187520	neutral
478608800375525376	positive
477505068007456768	positive
477543951851745280	positive
477108371532042240	negative
477946126528561153	positive
477017288474775552	positive
478525694725877760	positive
477533125812047874	positive
478583176953360384	positive
477508852196188160	negative
478233141199769601	neutral
477544099898064896	positive
477531026429063169	positive
477354244693962752	neutral
478605822134853632	positive
477364829343084544	positive
477580878416056320	positive
477016201080881153	neutral
477957716334637056	positive
477494122228760576	negative
478933085560385536	positive
477159932438269952	positive
477932889972416512	positive
477225777679712256	neutral
478259838284488705	positive
477637576753709056	positive
477462720736796672	neutral
477107902637813760	negative
478922953707364352	neutral
477108310923943936	neutral
478380393947598849	positive
478205746069655554	positive
477361940969553920	positive
478684656221827072	neutral
477208215781146624	positive
477549179930431488	positive
477208098000883712	positive
478987939293462528	positive
478687781670367232	positive
478310762440822784	negative
477474830480973825	positive
476696711986167809	positive
477537128529006592	positive
478961722233872385	positive
478685463624957954	positive
477161856235094016	positive
477501209088389120	positive
477107491835502593	negative
477917840440578050	negative
477871982533292033	positive
477550137628426240	positive
477959939613540353	negative
477869760097828864	negative
477549104370028544	neutral
477453838450823168	positive
477495110469304320	positive
478613077508648960	positive
477506866780442624	positive
477543496174157827	positive
477865449561288705	positive
477448847388860417	positive
477494144084897792	positive
478035320584171520	positive
476701680722272256	positive
477104848593514497	neutral
478605858541031424	positive
477553963315654656	positive
478968701203795968	negative
478605684754624513	negative
478039107579703296	positive
477959118859554817	positive
477133139488538624	positive
477505822973755392	positive
478233323844960258	positive
477537801433784321	positive
477162181650546688	positive
477154160140644353	negative
477510089553620993	negative
478610663200145408	neutral
477976146186076160	neutral
478661319462518784	positive
478359312113598464	positive
477207775303696384	positive
476510737683472386	negative
477945528840241153	positive
478929818352750592	positive
478613287328677890	neutral
477184242808782849	positive
478701037964894208	positive
477936090557743106	positive
477936641706041344	positive
478610457805484032	positive
477454191179210752	neutral
477540566150819841	positive
477037487572156416	positive
479003652309278720	positive
477553482296483840	negative
477501487552028672	negative
477160082321735680	positive
478200874461052928	positive
477935341224357888	neutral
477549139010396161	positive
477162069456744449	neutral
478824732440408064	positive
477534756846854144	positive
478221810614697985	positive
477543779004850177	positive
477499859503964162	negative
477502015892103168	positive
477161030272167936	positive
477492857100451841	positive
477493785362845697	negative
477957655843987456	negative
477550130476765185	positive
478612057886298112	positive
478233659166961666	negative
478699626485514240	positive
478011239625277440	positive
477550366415147011	positive
477835710221672448	neutral
477587587813490688	positive
478685619779284994	positive
478604715723599875	neutral
478205435091386369	positive
478233106382848001	positive
477904029767700480	neutral
477533263981211648	positive
477184013334216704	positive
477533602826027008	positive
477501677197479936	positive
477153372597153792	neutral
477447485606998016	positive
477934910582558721	negative
477543710704431105	negative
477536469855526912	neutral
477131050397601792	positive
478598889553940482	positive
477541031949262849	negative
477179085060206592	positive
477227664692887552	positive
477530349090918401	positive
477549210120638464	neutral
477537132639420417	positive
478685479697530880	positive
477839218379464704	positive
478211051625127936	positive
476496644578344960	positive
479003649721778177	positive
477945241807630336	positive
477018330893537280	positive
477501418006261760	positive
477030942033584128	negative
478934076075032576	positive
477580223660044288	positive
478205280665481216	positive
478644723184193536	positive
478687082526023680	positive
478601151495942144	positive
477959344974082048	negative
477552756627365888	positive
478261461362696194	negative
478988032960245760	neutral
477917201954263040	negative
477533052684734464	positive
477944165771530240	positive
478010853762269184	positive
478992155667488768	positive
477532234061455360	positive
478233172694421504	positive
478994921450258433	positive
477137196621643776	positive
478367902329208833	positive
478967543156449280	neutral
477511769712107521	negative
477549242370633728	positive
477863835676602368	negative
477184672720760832	positive
477537428484665344	positive
477537157570375681	positive
477905470116876288	positive
477496539880095745	negative
477935082741985280	positive
477543660196610048	positive
477543293085970434	positive
478215501441953792	positive
477174731745935361	neutral
477501282643881984	positive
478990851998097408	positive
478718533418094592	negative
479710088723443712	positive
477181054046842880	positive
479950205086085120	negative
477554285765353472	neutral
480045153659670528	negative
479022189577248769	negative
479306278704263168	positive
478575757502210049	negative
477112952697266176	negative
479503310387699713	negative
477335193380859904	neutral
478300651508596737	negative
477554346096603136	negative
477207298193244160	negative
476832766689288192	positive
478061939932004352	positive
477850440349282304	neutral
480861231038070785	negative
480047021793898497	negative
479705675153805314	negative
477493954259075073	negative
479017515906244608	negative
477838806226599936	positive
481500037428822016	negative
480831640269504512	negative
477492941607288832	neutral
478062037147598848	positive
477179707994411008	negative
479008857620873217	negative
479303375142780929	negative
476816647471509504	positive
478308245526687746	negative
477182021375373314	negative
481009493380059136	negative
476099461236928512	negative
477500581792083970	negative
479732810304208897	negative
477178759896764416	negative
477177995661037569	neutral
477200871520870400	negative
479500145814671360	negative
480444917685448704	negative
480523496959651841	negative
478308194805383168	negative
481500357965930496	negative
479712293777719296	positive
480044367176937472	negative
477554382691909633	negative
481497849054523393	negative
477943639822589952	neutral
477535203615731712	negative
479731587798425600	negative
477181532168523776	neutral
481478228679614464	negative
477583028794183680	negative
477553635291713537	negative
480858189273899008	positive
479710509248577537	negative
477942947003269123	positive
477201070348058624	negative
477201104531652608	positive
479502796715081728	positive
477180968017485824	negative
479007606812704769	positive
481029358464016384	positive
480043305259237376	negative
477499943209287680	negative
480094694014066688	negative
477554539252699136	neutral
479700282784612352	negative
477181920355577856	negative
477158093181423616	negative
478567633915502592	negative
479712273960034304	negative
479709738058645504	positive
479712501698142209	negative
477492653274443776	negative
481500944883277824	negative
478729204268548096	positive
477554831314657280	neutral
479367602897055744	negative
480116147656749056	positive
480814359585636353	neutral
477115676499640320	negative
481499883933663232	positive
480832869083131905	neutral
477201166351101952	neutral
480044907839885312	negative
479699521883357184	positive
479310564594683905	positive
479710215102013441	positive
479714410190344193	negative
477942661979316224	positive
477177295270989824	positive
477584014422052864	neutral
481172371295191041	negative
477589587829604354	negative
477553527770726402	negative
477109981414981632	negative
478707270675488768	negative
479461601469140993	negative
481174859746406400	positive
479306182541459457	positive
479732383571136512	negative
480857987372683265	neutral
477941853963038721	negative
477200695800500224	negative
478069582461427712	negative
478702748561440768	positive
477182992616407040	negative
479348305005387776	negative
477177194620661760	positive
479303826311503872	negative
477157056148144128	negative
477591985097048065	negative
477944584748945408	negative
480425027058540544	negative
477496519948382209	negative
479732697804587009	negative
480046150998061056	positive
481500263098773505	negative
477111662877474816	negative
477182175834411009	negative
478307642343829505	negative
479349615314362369	negative
477536618698391552	negative
478591990272380928	positive
477182196382699521	negative
477181838855663618	negative
478255964807000064	negative
480019978251673601	positive
477206844063371264	negative
479939866952597504	positive
476166469282459648	neutral
477554975539605505	negative
481500327813066754	negative
481176865626132481	negative
479302602325495808	neutral
477182528697421825	negative
479700564163715072	negative
478591646938845185	negative
479367691585986560	negative
478699010308718592	negative
480047005243162624	negative
477584602509639680	negative
480044733537206273	negative
480026208974168064	negative
480641897883791360	negative
478783967647117312	negative
477178045170978816	negative
477201106016403456	negative
477179441756798978	negative
478257013378781184	negative
478673432532779008	negative
477206657605570562	negative
477844860855418880	positive
477179349364273152	positive
479706863978561537	negative
479349208848150529	neutral
477177481179299840	negative
477549037391187968	positive
477943310523568129	negative
480132116714618881	negative
477537139815501824	negative
477181861677240320	negative
480030462417858560	positive
477116999689326592	negative
477849704659947520	negative
477182369766457344	negative
480039816420028416	negative
480432275625365504	negative
478307442926055424	negative
479309009519140865	negative
480029239199014914	negative
479732289833041921	negative
480158513256095744	negative
478635446801801216	negative
477553814145597440	negative
479702686754160641	negative
476180751147614209	neutral
477369361376628736	negative
477942616634294273	negative
480815847158468608	negative
477942752777621504	negative
481497991157907456	negative
478308435558014976	negative
479716674614996992	negative
480542225420808192	negative
479716615336902656	negative
477496572352425985	negative
480038390453116928	negative
478664188739342336	negative
477198670903783424	negative
479713340118552576	negative
477182095689674752	positive
477116956416290817	positive
477553467893231616	negative
478720851307548672	positive
480424452157882368	neutral
478676869542592512	negative
481033391177863168	negative
478258196340293632	negative
477549196153987072	negative
479731410912440320	negative
480831382701101056	negative
481497924216446976	neutral
477199678031667200	negative
478573329524457472	positive
479697572605722625	positive
479349140694892545	negative
479309809465167873	negative
478253434383368192	positive
480438730466295808	positive
480834032096116737	negative
481500121650454529	negative
480174965170663424	positive
477201102446657537	negative
480858980516761600	negative
480860631176728576	positive
478304158928633856	positive
479709948738568192	negative
480858918738862080	negative
478567517615849472	negative
477943592938635264	positive
479715484641001472	negative
477915240500588545	positive
480119512147054592	positive
476823332269350912	positive
479483935798222848	negative
480028866413871104	negative
480428194785689600	negative
481500897915060224	negative
478570822161162241	negative
477498593482248192	negative
481498113967132673	positive
479713950020673537	negative
479730192407998464	positive
477591371176366080	negative
478570897284927488	positive
477391722268614657	negative
479700548867096576	positive
477549039077306368	negative
481174313421520897	positive
478571075790319616	neutral
481499620372410369	negative
481500544646004736	negative
480593822477737984	positive
478256989479264257	negative
480827272191291392	positive
477158430160195584	negative
477342882819743744	negative
480858517239115776	negative
478297486734684160	positive
479367816618184704	negative
477534494011174912	negative
481181530975645698	negative
477842141696106496	positive
480858931234078720	positive
479309141539057664	negative
477499036824375297	negative
478309638069571584	positive
479007558347550720	positive
477115036662378496	negative
478742025911947264	negative
481498562019475456	negative
479027167393628161	positive
477201204146360321	negative
480817411772665856	negative
477844947018989569	positive
476053218816823296	positive
478590489378430976	negative
477591098676609024	positive
477342977451245568	positive
479349442173480960	negative
477180990042169344	positive
477158356801445889	negative
480834111834447872	positive
480857903377555458	positive
477158517800177665	negative
477496373974028288	negative
480031541499019265	negative
480026114078048256	negative
480017208727588864	neutral
477537069229936642	positive
477404459232817152	negative
477554130802970624	negative
478575327090733057	negative
477847704769273856	negative
478301299167862784	positive
480047461348540416	negative
477553823276630016	negative
480040974945906689	neutral
479012805023387651	negative
480045535227686913	negative
481500312365060097	positive
480098212217634816	positive
477158407771013121	negative
477845650357227520	neutral
477115573998862337	negative
477535058556112896	negative
477182494387630080	negative
478252448713170944	negative
480858105312329729	positive
477182164832759808	negative
480425573630484480	positive
478257034953912320	negative
478728667242045440	negative
481499863994355712	positive
478754626401865728	negative
477206574268968961	neutral
477158349730242560	positive
477201202506399745	negative
477109455742840833	negative
479730805686951936	negative
478310119739244545	negative
479710784998494208	negative
477849401579163648	negative
478247700715282432	negative
477201203177078785	positive
478576100873105409	negative
476138064733954048	negative
479952434660671488	neutral
478261917254172672	negative
478702898537189376	negative
481498524039655424	negative
479461840096096256	neutral
479730704457035777	negative
479995774114467841	neutral
480858265543540737	positive
477181161803096064	negative
477553899327336448	neutral
478720605055750144	positive
478676349633056768	negative
480029680171360256	neutral
481499492680626178	negative
480042753817329664	negative
477537623784038400	positive
477537927367757825	neutral
479730527507722240	positive
476200091028451328	negative
480816102922936320	negative
477157706001031169	negative
481185325617004544	positive
480011726910668800	negative
479349734650683394	negative
479015683007979521	negative
480111893579694080	neutral
477206825427664896	negative
481182430532239360	negative
477553520938205184	negative
480029049348046848	positive
480619822582337536	negative
480107972987990017	negative
480859487319105536	positive
478307265771220992	negative
480602984632430593	positive
477843266151649280	positive
477110689656745984	negative
478249056108412928	positive
477537492296421376	positive
477112929645363202	negative
476080590857715712	negative
479699107377053696	negative
476810045859315712	negative
478261652396052480	negative
480002739158540289	positive
478571591463600128	negative
481499567138291712	negative
481500473719918592	negative
478258495444512768	positive
477181434289848320	negative
477181765132775424	negative
476067692974059520	negative
477963164529995777	negative
478776316733693952	negative
477158328217645058	negative
478308417585434624	negative
478749495136514048	negative
477158407103725569	negative
476817343063261184	negative
